Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
Q9UKR5,Q9UKR5,Probable ergosterol biosynthetic protein 28,C14orf1,15.864,3441799.7404715056,15333068.695347128,12733059.085402196,6507829.614281819,11474572.564063873,16757669.787158206,12318500.0,0.0,14810487.31298258,10613174.813586246,0.0,18560490.504015345,21205535.143471908,12883436.360197473
Q6NZI2,Q6NZI2,Polymerase I and transcript release factor,PTRF,43.476,3414304.1347975987,479508.62088935473,397628.0585018861,0.0,300343.09332497773,0.0,0.0,0.0,715706.3336238981,0.0,0.0,568085.7384835738,0.0,487656.6332557149
A0A7I2YQD1;I3L1P5;A0A7I2V2K2;A0A7I2V5A2;A0A7I2V3I8;A0A7I2V2D8;A0A7I2V2W5;A0A7I2V2R9;A0A7I2V3J3;A0A7I2V5A3;O14964;A0A7I2V3Z1;A0A7I2V6E0;A0A7I2V3F9;A0A7I2V307;A0A7I2V637,A0A7I2YQD1;I3L1P5;A0A7I2V2K2;A0A7I2V5A2;A0A7I2V3I8;A0A7I2V2D8;A0A7I2V2W5;A0A7I2V2R9;A0A7I2V3J3;A0A7I2V5A3;O14964;A0A7I2V3Z1;A0A7I2V6E0;A0A7I2V3F9;A0A7I2V307;A0A7I2V637,Hepatocyte growth factor-regulated tyrosine kinase substrate,HGS,52.067,3740734.5230889777,5420180.088209671,7057471.17754277,10177442.522643292,7761102.509793175,4878908.183723114,5099500.0,9046262.138966974,7951048.017055293,7405974.914621428,12253411.785713317,7959987.660382637,4572135.638999463,1864880.2537373872
A0A7P0T9Q3;H7BYV1;E9PS44;E9PQN9;A0A7P0T8E0;A0A7P0T953;P13164;Q01629;Q01628,A0A7P0T9Q3;H7BYV1;E9PS44;E9PQN9;A0A7P0T8E0;A0A7P0T953;P13164;Q01629;Q01628,Interferon-induced transmembrane protein 1;Interferon-induced transmembrane protein 2;Interferon-induced transmembrane protein 3,IFITM2;IFITM3;IFITM1,5.4726,3226364.2099683965,4421013.80870773,8260932.335036303,4316637.122603155,3385001.785454568,5678941.291379925,6530300.0,857551.4486492854,4185009.2435160903,5305560.638301227,2401843.5776636223,6439743.890193525,3805515.412911982,6708083.120097201
Q14571;A0A3B3ITQ4;B7ZMI3,Q14571,"Inositol 1,4,5-trisphosphate receptor type 2",ITPR2,308.06,3490503.1970334253,24119420.420641907,11236983.372046946,9858432.451943576,0.0,4258619.257530833,17323500.0,0.0,6674845.636254781,8705226.520781599,14378467.788998904,2610212.045001086,12591632.12503916,7418558.494629176
Q7Z460,Q7Z460,CLIP-associating protein 1,CLASP1,169.45,3512403.766669037,3562897.1222830717,7408700.3193936255,10211948.063535416,2932350.2463283287,2482118.512570747,1551600.0,4339784.945848383,2964756.3354143547,9156650.59911554,4046789.5453925375,6668652.488477258,2371386.5029890765,10370537.719625074
A8MXQ1;P53801,A8MXQ1;P53801,Pituitary tumor-transforming gene 1 protein-interacting protein,PTTG1IP,18.331,3823914.0588582954,4375117.195052213,10790011.343404448,1109857.7303411572,4724530.446187582,5044571.301088982,5143800.0,0.0,4760400.635648809,1852290.3593818285,2025270.2025226622,4332040.720472444,2584650.3715725285,5652610.6883793315
Q9NR80,Q9NR80,Rho guanine nucleotide exchange factor 4,ARHGEF4,79.066,3220875.746045117,43613782.0874226,23766180.583598353,22253354.524563387,28783455.588122215,33854127.56951068,20851000.0,2322509.1491641426,3038865.3437413494,4384230.648779208,3189653.4447368123,6110769.5332314735,24017636.324069537,3080511.797591272
Q69YM1;A2RU67,Q69YM1;A2RU67,Uncharacterized protein KIAA1467,DKFZp762C0813;KIAA1467,35.153,3093468.782544515,0.0,3902998.0283423127,3018902.4629561794,1744835.7279223744,0.0,0.0,1933144.5657060477,3251971.1715030205,0.0,3651009.18202955,1315534.0808668018,0.0,1377165.722926449
Q86SQ9,Q86SQ9,Dehydrodolichyl diphosphate syntase complex subunit DHDDS,DHDDS,38.657,4405691.234725953,0.0,0.0,7894879.842122426,1144072.7664530615,3889623.167560802,0.0,0.0,8448144.090466972,38450001.614830606,3751247.672750568,24774087.2329838,14206316.124193944,15385479.20916553
Q9NX62,Q9NX62,Inositol monophosphatase 3,IMPAD1,38.681,3258921.991105522,5200596.289544059,3826105.775754409,520526.05531088024,8294303.630228239,5499497.987353403,7779900.0,3176250.6460022405,10798870.520246824,5261232.564099338,2282656.7786966315,10080117.296867693,4633086.938674684,10230425.63598507
Q9NZC3,Q9NZC3,Glycerophosphodiester phosphodiesterase 1,GDE1,37.718,3193593.2846012404,4622418.948631354,7158313.476018709,3270774.7824629825,7223550.816261209,6629473.29352712,5549600.0,0.0,3850613.5578513076,0.0,4150196.8658202207,1840643.1383900582,4978105.448581944,0.0
X6RLX0;Q8IUD2,X6RLX0;Q8IUD2,ELKS/Rab6-interacting/CAST family member 1,ERC1,128.47,3183682.077904832,8749394.452076742,10758498.125130719,16781960.167445958,287191118.9159935,5767639.960103966,3199100.0,14808845.4825015,2224339.456113181,22901894.182707813,27755714.730679866,15916705.19793265,5666172.0600017905,17563947.096380256
Q00535,Q00535,Cyclin-dependent-like kinase 5,CDK5,33.304,3035173.8356312327,3309415.8246431234,4144331.9835585933,4297903.816689741,4517430.370971803,3482596.1694268673,7366450.0,7316294.1837821305,4059589.646981016,8026143.083727095,4945185.102228915,5785065.299102047,5163192.477121571,4536273.451733135
P61970,P61970,Nuclear transport factor 2,NUTF2,14.478,3187305.529815347,3299336.568310931,20367967.01524071,13333944.139034448,3995745.473440304,2793466.485418911,3221300.0,86883140.43394575,2411258.2152072443,32845545.127957217,5092179.998621738,8802661.979651898,3500627.553976231,24114476.494326483
Q8TAA9,Q8TAA9,Vang-like protein 1,VANGL1,59.974,3258868.705048015,2917344.7524355343,4265915.709334697,5966678.793460462,2801897.032437389,4413992.366516909,7556000.0,1421923.9825163607,3758514.72918234,1271904.158465652,1031292.3945342432,2092660.6046910067,2815713.5959878606,1253033.3645280336
Q9Y619;F2Z354;Q5VZD9,Q9Y619,Mitochondrial ornithine transporter 1,SLC25A15,32.736,3615352.429773663,2698240.9183571693,2238945.4022359797,3266725.971184922,3176750.087948432,1965319.3899548606,2607000.0,1518234.5676450715,1254874.8264957205,1801008.584083093,0.0,2072894.528902697,0.0,10790656.854712993
Q5SNT2;H0Y4R5,Q5SNT2;H0Y4R5,Transmembrane protein 201,TMEM201,72.235,2945759.8311335286,1817925.869772326,5606946.388783189,2685691.337773715,8946185.825586153,0.0,6312200.0,5902239.937793797,928172.9004740458,1020112.1996045043,2963179.1257013245,4939338.865189003,0.0,3167430.502370013
M0R116;A0A2R8YEY8;A0A0A0MT26;P13637,M0R116;A0A2R8YEY8;A0A0A0MT26;P13637,Sodium/potassium-transporting ATPase subunit alpha-3,ATP1A3,108.28,3858976.2846982772,879115.1371167253,4370253.110200995,1966332.3906986231,0.0,3309230.589648058,3100850.0,0.0,2923741.8079051403,0.0,2133657.112489389,0.0,1371798.3243714129,0.0
Q6PML9,Q6PML9,Zinc transporter 9,SLC30A9,63.514,5667398.504390215,3138788.4138767296,10211428.65589875,7103065.302175776,6348637.770670916,4024777.3127129036,7862900.0,7022240.853830139,2942467.061154175,3437762.53411075,9491809.03135226,4790366.602813875,3356065.2580870474,759326.4367515006
Q13641,Q13641,Trophoblast glycoprotein,TPBG,46.031,2776043.737971916,1972354.4757191252,2504957.072198617,0.0,2210730.9233877133,2155666.4923347044,2233150.0,2553916.8780239825,2855007.1169759044,1725452.5854035148,2007376.01517911,1720513.3593986805,1665054.2057506102,1726287.980921992
Q9Y5U8;A0A087WVZ0;Q5TI65,Q9Y5U8;A0A087WVZ0;Q5TI65,Mitochondrial pyruvate carrier 1,MPC1;BRP44L,12.347,1512418.170237382,38750780.88943358,1855326.4016757794,0.0,26799594.255934734,1157475.5040074263,0.0,1638841.402848405,69833880.26648238,57436013.20430441,0.0,121005445.2165583,49521617.38052082,71352223.33755927
Q96QA5;J3KRG2,Q96QA5;J3KRG2,Gasdermin-A,GSDMA,49.364,2972296.287772299,4138434.6579659176,2626025.1271302407,0.0,5229964.673621828,4542406.857057686,4100799.9999999995,2107465.475624486,0.0,5288140.979749047,0.0,5666686.852561031,4624482.822017944,2362075.5092161144
Q8N2K0;A0A5F9ZH49;A0A5F9ZHQ8;A0A5F9ZH28;A0A5F9ZGW7;A0A5F9ZH71;A0A5F9ZHQ0;I3L206;A0A5F9ZHH2;A0A5F9ZHF0;A0A5F9ZGZ9;I3L294;A0A5F9ZGT4;I3L1V0;A0A5F9ZHG5;Q5T712;I3L440;A0A5F9ZHE8,Q8N2K0;A0A5F9ZH49;A0A5F9ZHQ8;A0A5F9ZH28;A0A5F9ZGW7;A0A5F9ZH71;A0A5F9ZHQ0;I3L206;A0A5F9ZHH2;A0A5F9ZHF0;A0A5F9ZGZ9;I3L294;A0A5F9ZGT4;I3L1V0,Monoacylglycerol lipase ABHD12,ABHD12,45.096,4087520.185348248,10745387.183717795,7325448.126390479,2857554.3120245184,9594293.258992346,6730267.235258986,9456350.0,5105148.05231221,6789742.885042664,7348475.879075207,9089044.308635807,7895965.922259471,12817572.287628343,7213818.264971342
Q8TED1,Q8TED1,Probable glutathione peroxidase 8,GPX8,23.881,3911356.479228219,6945927.51549524,10505475.630772907,5748042.984445199,9281115.975031504,11286875.507390535,15259000.0,4428413.169128306,4535641.024898314,5805349.053184511,8799516.745437099,6948647.6723462185,7533331.054794022,3157153.686317905
H7C0U0;C9JNP8;A0A1W2PP11;Q9H300,H7C0U0;C9JNP8;A0A1W2PP11;Q9H300,"Presenilins-associated rhomboid-like protein, mitochondrial;P-beta",PARL,17.608,3212403.2629014133,2753016.8768767607,4048302.6129644606,7035202.390753957,4395358.408194013,4701932.074688239,4159000.0,5792625.750439135,1270318.9175440178,3234249.9378547915,18359164.60050958,4734120.490092729,3948435.701805604,3642914.174640062
S4R350;Q9Y672;A0A3B3IS62;A0A3B3ITD6;A0A3B3ITI5,S4R350;Q9Y672;A0A3B3IS62;A0A3B3ITD6;A0A3B3ITI5,"Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",ALG6,34.612,3111959.0444996418,8637082.738660889,7994330.50844054,3457624.4014445166,10462808.402969547,8225928.9795846725,18321000.0,751241.3014718675,15542525.91431946,4754292.175582842,13409323.25871169,11634443.013912382,7818055.067824285,9750093.043465083
H0Y547;E9PEJ6;P98196,H0Y547;E9PEJ6;P98196,Phospholipid-transporting ATPase;Probable phospholipid-transporting ATPase IH,ATP11A,106.51,3319188.5221465845,3597754.5504319025,1325044.8832696357,4072620.7055761702,4170983.998622886,3473750.3727495037,0.0,4072026.5292162285,1297173.533004189,1907027.7417429476,1086391.2294337964,2932355.4787127655,3438034.2473054486,0.0
A0A087WTJ2;Q96F15,A0A087WTJ2;Q96F15,GTPase IMAP family member 5,GIMAP1-GIMAP5;GIMAP5,57.051,2449773.20785306,193689709.18362355,8122560.658434376,2396811.6745850584,23146136.518794835,2341428.222559343,4585890.0,0.0,466530.35035895125,645143.4275258057,0.0,3400273.7213632283,2796337.9134402424,0.0
Q86YS7,Q86YS7,C2 domain-containing protein 5,C2CD5,110.45,3238726.575310153,11503611.240421621,4490175.229922664,5222543.538564403,20033749.32107411,19056975.168396767,23083500.0,2785199.6904309965,13531399.772315904,5792390.526700572,10119625.3332359,8773884.8987248,8653442.546885857,2664662.607201058
Q92572;F5H459,Q92572,AP-3 complex subunit sigma-1,AP3S1,21.732,4093008.649271528,1024202.4322842252,2815390.9205751144,2996241.2058028565,2432738.109361996,1351770.118373903,344930.0,10242274.716547832,7274336.5990342945,2209676.606182046,5177673.730707664,3077548.9324813047,2032213.5379860136,1825727.0320177376
C9JRP1;A0A0A0MST8;E9PFN4;Q9Y6M7,C9JRP1;A0A0A0MST8;E9PFN4;Q9Y6M7,Anion exchange protein;Sodium bicarbonate cotransporter 3,SLC4A7,118.46,3215227.4239493143,2270892.448986908,752764.8394186836,790587.8105594172,4542318.208246729,1586647.081578571,326630.0,1392231.3416796622,3407769.8042759537,2621658.612103121,1012893.7812373854,2828292.903239017,3522630.447716747,3345682.6005132594
O43427,O43427,Acidic fibroblast growth factor intracellular-binding protein,FIBP,41.878,2807642.370073905,4677194.907150945,4053631.2116907462,3284673.6868503536,8111131.707045423,8877509.159329534,2465600.0,6500964.496187974,2853762.538210108,4950723.609825719,2000566.2648094823,7187221.300335266,4641953.776450713,6396232.413276556
Q86W56,Q86W56,Poly(ADP-ribose) glycohydrolase,PARG,111.11,2843397.314661485,6873212.880527284,43304318.61655098,223427909.5279517,0.0,8075670.787044691,6052150.0,14158030.763278954,4317670.025597619,58391261.959869094,10753132.594592737,26490901.7201118,4466324.708205517,72201146.24101858
Q504U8;P00533;C9JYS6,Q504U8;P00533;C9JYS6,Receptor protein-tyrosine kinase;Epidermal growth factor receptor,EGFR,120.69,3070449.2057012445,7247165.289566289,6922766.4936126955,2182188.418836411,5800913.413574133,5179364.393315477,5111649.999999999,1712916.859374119,3260117.5052427812,2698064.350224269,4779565.247560187,3814416.610766085,6526386.684836244,2924116.0265447604
Q8WWN8,Q8WWN8,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3",ARAP3,169.84,4970416.872191188,15093986.335324597,11087152.34334548,20457555.647695903,17079902.12532579,17021840.177727096,16203000.0,0.0,0.0,5205787.06553691,1284410.7511033174,6219119.603085774,4265080.330829572,0.0
A0A0A0MR04;B4DI03;K7EJQ7;Q9BY50,A0A0A0MR04;B4DI03;K7EJQ7;Q9BY50,Signal peptidase complex catalytic subunit SEC11;Signal peptidase complex catalytic subunit SEC11C,SEC11C;SEC11L3,10.944,2687056.0219342727,4370077.566886117,0.0,0.0,0.0,2167460.8879045225,763850.0,825260.5455938098,0.0,1344146.1733231083,0.0,0.0,1856124.7077820608,983245.2315770002
O75487;Q9Y625,O75487;Q9Y625,Glypican-4;Secreted glypican-4;Glypican-6;Secreted glypican-6,GPC4;GPC6,62.411,2369417.833131643,0.0,0.0,0.0,3156660.6768833245,2837755.6442933306,0.0,0.0,0.0,0.0,0.0,457301.24385387485,0.0,973692.1349651819
Q96CU9,Q96CU9,FAD-dependent oxidoreductase domain-containing protein 1,FOXRED1,53.811,1790438.1752831326,110181.87055994444,3991349.6330297543,338075.74171804445,511179.5430828024,0.0,322175.0,4061845.8383109234,273292.52544036496,414694.0909720851,404763.0255314714,1502178.1582737672,235069.72148450091,2671465.5699397773
Q9H4M9;A0A024R571;C9J2Z4;C9JC03;C9JIJ3;C9IZH1,Q9H4M9;A0A024R571;C9J2Z4;C9JC03,EH domain-containing protein 1,EHD1,60.626,3144676.6838092906,4817164.57990692,4013809.9631448495,3243097.8337263903,6049279.954194354,5183396.150984751,6572600.0,7243467.8917846745,3748501.5272938837,7884165.785364813,1450877.7826936226,8904399.134444669,7077903.994505245,10760405.382108903
Q86YN1,Q86YN1,Dolichyldiphosphatase 1,DOLPP1,27.03,3057394.1216118895,9602651.497055523,4335926.620986827,3192801.9288498275,13310386.452924412,6367469.22051187,10669000.0,7533086.687661349,9951199.237215005,11758977.638922947,0.0,22867678.290959846,10151149.96767688,24447966.412411783
Q9Y5L0;C9J7E5;E9PFH4,Q9Y5L0;C9J7E5;E9PFH4,Transportin-3,TNPO3,104.2,3301177.834709026,2927484.004341132,5699480.656986962,4429762.118312544,1768507.9638908138,3256396.51153428,3688950.0,2992373.6274426267,3459759.2536290134,9053336.445344679,0.0,4042816.523275854,7053273.889571832,2364463.7833690695
O95487,O95487,Protein transport protein Sec24B,SEC24B,137.42,2576860.455008616,4755129.157005215,5558358.735881145,6444559.384309742,3775145.825820901,4059979.9729595557,5944850.0,9131330.24334136,3186347.927488277,5304356.840759004,15833154.634339925,3448671.5392860747,3811492.3183758236,8415916.255291818
P09104,P09104,Gamma-enolase,ENO2,47.268,2895351.2207313664,2990239.374123709,4930443.537586934,2585921.3762800177,1884309.983087774,1663792.056683199,0.0,8572454.033398623,1043064.4920857201,4788777.434586548,2444913.793676654,7160333.623711461,2315032.822901426,2905299.3210972394
Q9UHN6;B4E1B9;F5H6B2,Q9UHN6,Transmembrane protein 2,TMEM2,154.37,2984179.078596487,6211941.670447399,6328198.009928141,2774583.8958338173,7626938.512966641,0.0,4855500.0,0.0,3351650.6162909316,1721996.978341131,3284783.005930759,4960485.659506643,3253209.939885112,3605714.995409194
Q8NF50,Q8NF50,Dedicator of cytokinesis protein 8,DOCK8,238.53,2751105.8630583724,5716558.220834841,4108979.882331517,6671232.385862049,1620844.3946606568,2896366.5692168158,2017600.0,5200459.305818315,2779314.099310623,3690135.148256971,0.0,1746972.286584429,3017155.014203274,7197824.065340949
P05771,P05771,Protein kinase C beta type,PRKCB,76.868,1942084.9663439281,1812946.2371796358,2624879.191920287,3022993.5752475928,2445022.0804591323,3976275.8697064063,4728700.0,8624481.736000577,4122780.3052262473,1952368.4221127077,0.0,3145640.1567961806,942452.9032001264,2717566.4982862035
A0A1B0GVM0;G3V3R5;G3V3A2;A0A1B0GTT1;Q9BUH8,A0A1B0GVM0;G3V3R5;G3V3A2;A0A1B0GTT1;Q9BUH8,Brain-enriched guanylate kinase-associated protein,BEGAIN,87.672,2505510.4240059787,2978060.27272231,3845071.0034791455,3664174.206644673,2701385.9980957173,3164147.489041772,10527900.0,4346717.808980216,9243090.491238674,3378209.961580736,0.0,3343155.5758867157,1920294.3411685815,4574123.978460263
O43772;C9JPE1;F8WEF6,O43772;C9JPE1,Mitochondrial carnitine/acylcarnitine carrier protein,SLC25A20,32.943,2887251.7399902157,5597407.012050714,6574115.705984237,4177285.4986149864,4754152.730656197,4341180.026519561,4566750.0,1607237.5402834713,3592646.3227588683,713427.0728179495,7405296.344498755,3168095.0002468703,3327494.3363642874,4865565.797064752
Q9NUT2;C9JYI3;C9JTY4,Q9NUT2,"ATP-binding cassette sub-family B member 8, mitochondrial",ABCB8,79.988,3169614.5587228336,0.0,3817855.042242741,5338448.315151267,2505930.1038157656,3102949.0181514393,1285150.0,4927579.3146203,1189025.2954326505,1059058.5906764518,11336391.270601034,7041155.813811358,2438511.748967607,3553462.451820309
Q9BYG5;Q9BYG4,Q9BYG5,Partitioning defective 6 homolog beta,PARD6B,41.182,2534284.895060067,1435760.066734052,0.0,0.0,5478587.130306572,0.0,0.0,1914681.9139783909,1454120.5725473806,0.0,2115032.1542134834,7546208.117961183,1137057.004286024,5451706.171755032
Q9NPF0,Q9NPF0,CD320 antigen,CD320,28.991,3008370.9487049244,2384266.0840520468,18962935.854316294,1230415.6183968366,2363064.960795427,1878317.66998117,2433800.0,12322508.405456288,8392873.478913177,2758608.2854361148,7024648.759734941,1693850.9579033467,0.0,822362.4000006958
Q8IWA4;H7C5H5;C9JQT7,Q8IWA4;H7C5H5,Mitofusin-1,MFN1,84.159,3244374.8974059555,3560497.2993468354,2899445.268225229,2744791.896429582,3602338.5032512937,3443782.979924149,915710.0,9719874.110830233,2796455.343221371,4442083.742426083,2574059.7717217333,3836798.7848204942,3433042.5460389433,3434844.835556898
Q86YQ8;Q8IYJ1,Q86YQ8,Copine-8,CPNE8,63.107,4367005.556975457,5307808.379220411,6286829.748848807,7359651.16317047,8006462.036655242,4043973.293257659,3406400.0,12991373.552112166,2947501.9479794437,3500076.7598258667,2827760.1582369297,3530642.6182905356,2723235.76199787,2030250.145843485
Q6NTF9,Q6NTF9,Rhomboid domain-containing protein 2,RHBDD2,39.202,2809986.9566042386,4844882.534820449,4610956.801051801,1635478.0362601045,6664758.089373777,3098435.8565813564,1058020.0,1378765.3480650382,3027607.563087096,3292032.2198815355,2164957.389591952,6197972.808768135,6099596.22655005,5537684.041261395
O15294;A0A8V8TQ37;A0A8V8TQ64;A0A8V8TPA3;A0A8V8TP17,O15294;A0A8V8TQ37;A0A8V8TQ64;A0A8V8TPA3;A0A8V8TP17,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,OGT,116.92,3090218.333036553,6253638.593964503,4677478.339989621,12961755.651548268,8128342.06238464,2366942.6293022153,4573150.0,14179266.560259344,4270093.17368693,8701402.693294536,6368248.320497305,8846917.641986754,7981598.964582152,8914920.809371268
F5H3S6;B7Z2U2;Q6ZVM7,F5H3S6;B7Z2U2;Q6ZVM7,TOM1-like protein 2,TOM1L2,42.727,2718867.798266292,745319.0088642166,0.0,0.0,1889172.3883137237,753306.8415345447,0.0,1558819.9231681817,316304.0361510627,0.0,0.0,1167724.5288321627,810888.7346878033,0.0
A0A8V8TMC8;H7C5C6;H7C5A5;A0A1X7SBY3;H0Y860;Q9P246;H7C5K2;R4GN82;R4GMP0,A0A8V8TMC8;H7C5C6;H7C5A5;A0A1X7SBY3;H0Y860;Q9P246;H7C5K2,Stromal interaction molecule 2,STIM2,93.024,2703308.2694740817,6599753.056943168,1905174.5833087717,0.0,1337609.2902490862,7205894.28925819,7822650.0,5950020.480999675,7031813.454990152,2105441.901349488,8525898.000765726,0.0,3519937.5562440273,3826304.680809363
Q8TDB8;F5H6F6;F5GXP7,Q8TDB8,"Solute carrier family 2, facilitated glucose transporter member 14",SLC2A14,56.319,2700324.250253658,9051772.142042505,7627459.350973816,10195511.098346874,9174334.997109003,7645054.99777112,3246700.0,1401000.4766680351,6800774.37864859,4644321.729519688,2846320.4465188216,6806506.333221463,8738301.468416445,7417617.6593568
E9PS18;O76062;E9PK81;E9PQZ7;E9PP79;E9PLL1;E9PS09;E9PLS9;H0YDY5;H0YEN6;E9PRQ1;E9PLI3,E9PS18;O76062;E9PK81;E9PQZ7;E9PP79;E9PLL1;E9PS09;E9PLS9,Delta(14)-sterol reductase,TM7SF2,23.781,1381654.185113803,0.0,7237440.302266023,3070449.2692276053,0.0,0.0,0.0,1393380.5730456598,1684989.9336026974,0.0,0.0,9709576.045233166,0.0,2764101.6582968035
