,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
1746,F8W9H0;I3L3B4;Q9BQB6,F8W9H0;I3L3B4;Q9BQB6,Vitamin K epoxide reductase complex subunit 1,VKORC1,15.951,15342082.0,54261883.16044938,,60401536.37906747,75915235.66930994,62431693.276081905,123123365.78978199,20543003.17985572,39152832.524144575,26577843.70284768,69354968.7140366,44367363.79885516,56659155.00773996,24797504.913828596
1747,E9PRJ3;K4DIA7;E9PMR4;P48509;E9PP93;E9PK37;E9PSA1;E9PJE8;E9PJC8;E9PLZ6;K4DIB7,E9PRJ3;K4DIA7;E9PMR4;P48509,Tetraspanin;CD151 antigen,CD151,19.792,15694514.5,43335867.40646786,,34351484.16041333,42392689.75113164,52662036.221681714,82268364.93537098,18741113.54086862,25290945.022584893,14158070.22856803,79844428.35936429,25172763.669333354,36047551.48466143,19721691.343999565
1748,P07858;E9PR21;A0A7I2V440;A0A7P0NGZ6;A0A7I2YQK9;E9PQM1;E9PHZ5;E9PSG5;A0A7I2V4Z9;E9PLY3;A0A7I2V4S6;A0A7I2V302;E9PNL5;A0A7I2V2J1;E9PKQ7;E9PCB3;A0A7I2V367,P07858;E9PR21;A0A7I2V440;A0A7P0NGZ6;A0A7I2YQK9;E9PQM1;E9PHZ5;E9PSG5;A0A7I2V4Z9;E9PLY3;A0A7I2V4S6;A0A7I2V302;E9PNL5;A0A7I2V2J1;E9PKQ7;E9PCB3,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,CTSB,37.821,10421309.15,504406.3899073492,,0.0,3004115.6954858475,1337439.084284615,1497502.2779394533,0.0,7597006.681629664,2996586.5639266786,0.0,0.0,0.0,0.0
1749,Q8TDB4,Q8TDB4,Protein MGARP,MGARP,25.389,15701707.0,631709.2120631373,,1869426.3546036782,3185755.883666335,3517065.709679341,0.0,0.0,4768479.119201605,2439095.4237775193,2098299.286721669,1618524.674840031,2292903.4773121285,3006608.7384949573
1750,Q9P0B6,Q9P0B6,Coiled-coil domain-containing protein 167,CCDC167,11.459,15423597.0,2218513.516050808,,0.0,0.0,0.0,0.0,0.0,4533646.629136623,0.0,0.0,0.0,2330906.7492778897,448988.72843818704
1751,Q9NSV5;Q13520,Q9NSV5;Q13520,Aquaporin-6,DKFZp434D2030;AQP6,17.115,13714179.5,26693641.809460532,,25732481.391064245,1993839.30176439,23838244.790259365,29709782.897244234,0.0,3571255.945269616,7487165.272319832,34076631.814227685,8864579.407753812,31257838.949505486,0.0
1752,Q5SWX8,Q5SWX8,Protein odr-4 homolog,ODR4,51.103,14150045.0,14537302.04610316,,8763595.377321955,22738127.51882207,13657592.85146223,3624591.713743485,2157321.6438827445,7386405.768688231,9737329.249012856,10986901.537412364,13070742.558134018,17389895.350677855,12109012.983317053
1753,Q8IZU8,Q8IZU8,Dermatan-sulfate epimerase-like protein,DSEL,139.24,6645390.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12439526.846487468,53103725.9925153,0.0,1063914.305840846,1100475.9777132536
1754,Q9NV96;A0A669KBE6;A0A669KBF5;A0A669KB92;A0A669KBA0;Q3MIR4,Q9NV96;A0A669KBE6;A0A669KBF5;A0A669KB92,Cell cycle control protein 50A,TMEM30A,40.683,12901427.0,6019620.301259707,,12811862.12916399,30303110.316576768,3444992.6937198755,6744091.922149463,6009296.32565504,9746082.857780393,10054466.45378167,18768713.03639994,11889953.900965158,10741686.879342511,7799976.793154006
1755,Q6P161,Q6P161,"39S ribosomal protein L54, mitochondrial",MRPL54,15.819,13584714.5,3259502.9209735855,,2789348.5618533855,4528626.688518911,4976720.268810321,4485622.90362803,0.0,10638833.210754512,6595077.495192363,12987144.01690864,8028931.2796062315,5322526.682545269,6156687.034269018
1756,Q5BJF2;J3KT68;J3KTD1;Q86XC5,Q5BJF2;J3KT68;J3KTD1,Transmembrane protein 97,TMEM97,20.848,11929480.5,58406513.210025236,,25409472.706837535,45851625.56916134,40513049.09871737,35929166.36266413,402581.2631035773,48094080.856035665,24833812.098563474,54624333.928894855,77703701.4816437,63360260.7238799,29788005.219910182
1757,A0A3B3IRS7;A0A3B3IU68;A0A3F2YP66;A0A3B3ITP2;A0A3B3IT31;Q9NUN5,A0A3B3IRS7;A0A3B3IU68;A0A3F2YP66;A0A3B3ITP2;A0A3B3IT31;Q9NUN5,Probable lysosomal cobalamin transporter,LMBRD1,28.355,12660718.0,9401837.096177356,,10061883.649361134,9692331.955744306,8753811.990989547,0.0,1420041.9095024338,3279000.7262227773,5910336.405691521,2434194.7711756574,7976617.4442108115,11777290.816176206,6135065.657502489
1758,Q96HJ9,Q96HJ9,UPF0562 protein C7orf55,C7orf55,12.749,12816555.5,8399934.732493253,,3795623.9324956876,0.0,3195688.286899909,3334971.7226640675,0.0,10492680.147893779,0.0,14372741.987256782,7448967.021953763,7469209.172542789,0.0
1759,Q6PK18;J3QLI8,Q6PK18,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3,OGFOD3,35.646,8606545.5,1931623.2713791123,,0.0,1098534.526361929,0.0,0.0,0.0,5848515.128136935,0.0,1281838.1559369387,2270551.2407496893,2502187.4369245074,1037956.3340510023
1760,P56937,P56937,3-keto-steroid reductase,HSD17B7,38.206,5262992.0,2087107.6343174798,,0.0,0.0,0.0,0.0,0.0,1626570.067755545,1411219.1428601474,123615.59044995892,1049742.4995033338,1550923.5764440666,2539274.402119628
1761,O14609,O14609,"Testis-specific XK-related protein, Y-linked",XKRY,18.083,6127530.5,0.0,,0.0,1155433.0994138392,0.0,758523.6202595278,0.0,728469.423277888,0.0,392884.82054646814,0.0,0.0,0.0
1762,Q9Y3Q3;G3V1J9;F5H4M7,Q9Y3Q3,Transmembrane emp24 domain-containing protein 3,TMED3,24.777,9621311.35,2281301.125112378,,6376104.420929074,2086530.491295479,1361643.9213498898,0.0,1785646.7785483191,9838223.938859437,2712902.6508001434,0.0,4033592.885869566,1402752.1879243732,1786368.568391203
1763,O43760;K7ELS8;K7EJ35,O43760;K7ELS8,Synaptogyrin-2,SYNGR2,24.81,10438235.5,13100097.453817649,,13206922.413828477,17752377.82106288,15605892.711884126,8620390.332588157,0.0,17635599.291830044,5111981.565717945,12988889.835434908,4722435.31343875,7511999.792921034,2109842.599714539
1764,A6NNI4;A0A2R8Y478;A0A7I2V3T0;A0A7I2V3T7;G8JLH6;A0A087WU13;F5GXT1;P21926,A6NNI4;A0A2R8Y478;A0A7I2V3T0;A0A7I2V3T7;G8JLH6;A0A087WU13;F5GXT1;P21926,Tetraspanin;CD9 antigen,CD9,17.764,10742718.0,34038658.32951778,,47446386.72752345,46667423.181369744,34808938.27890518,40899993.86219095,10820330.421016725,23347837.251984328,26455500.236270193,16219527.018294087,31316369.713582914,12739843.362419413,21701480.059970856
1765,B5MDE0;Q96AA3;U3KQE9;C9JP01,B5MDE0;Q96AA3,Protein RFT1 homolog,RFT1,55.835,9184247.1,18589559.267558336,,10864837.560352985,14221649.510272145,24040222.513421502,31117164.180600487,0.0,9045505.201531902,5044692.65910033,16045236.13542165,19311586.94392481,21117525.7750644,22512932.93500383
1766,Q9UBX3;F6RGN5,Q9UBX3;F6RGN5,Mitochondrial dicarboxylate carrier,SLC25A10,31.282,7315012.25,12551637.16107776,,13088377.139145946,22684009.68145609,12313601.674817663,12632236.864293512,3336137.404585034,7449071.885156905,5070187.253359524,20062364.564364627,12915370.467009623,10054909.242885059,22022544.480028044
1767,Q9BVK2;E9PR58;H0YDD3;A0A7P0Z449;H0YDV4;A0A7P0TAL7;A0A7P0T810;A0A804G6E3;H0YCV0;A0A7P0T8Q8;A0A7P0TAA8;A0A7P0T919;H0YEE0;E9PKA5;A0A7P0TA89;A0A7P0T845;H0YD42;A0A7P0T837;A0A7P0T9Y0;A0A7P0TAA1;A0A7P0T9A3,Q9BVK2;E9PR58;H0YDD3;A0A7P0Z449;H0YDV4;A0A7P0TAL7;A0A7P0T810;A0A804G6E3;H0YCV0;A0A7P0T8Q8;A0A7P0TAA8;A0A7P0T919;H0YEE0;E9PKA5;A0A7P0TA89;A0A7P0T845;H0YD42;A0A7P0T837;A0A7P0T9Y0;A0A7P0TAA1;A0A7P0T9A3,"Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase",ALG8,60.087,7311080.35,18266713.263957143,,14321139.238711523,16058604.655842612,12990470.720267182,0.0,661011.3550881867,11919797.864451706,11536861.457145488,28444039.30897793,12960098.796272704,20060171.90964066,9333010.555455463
1768,Q8NEN9,Q8NEN9,PDZ domain-containing protein 8,PDZD8,128.56,6824100.15,0.0,,1025590.6374162632,3505626.8457997073,1516674.007519648,1175217.3632118055,0.0,4202345.990649107,1991012.4774374932,2096320.6923918983,1615582.0215990385,1382007.0114702794,2227718.177869409
1769,Q7L5Y9,Q7L5Y9,Macrophage erythroblast attacher,MAEA,45.287,7535438.4,10363896.591858504,,5116968.716674953,6278820.577801582,12600702.449135533,0.0,0.0,7233329.398077912,7307473.305784157,49896075.42025199,13831908.863137368,18354457.401192974,17371994.73635995
1770,Q99439,Q99439,Calponin-2,CNN2,33.697,6177254.649999999,319563.555939161,,2824384.672164373,68775.7111887197,108490.73658559447,0.0,0.0,83762351.50180434,6236776.811564666,2136474.5184960654,1732765.0128847777,4369312.420859743,34082388.368589886
1771,O94876,O94876,Transmembrane and coiled-coil domains protein 1,TMCC1,72.082,8460585.7,9857816.585544528,,4667094.837111388,0.0,13197971.694840187,12454964.413640583,0.0,5029274.013327533,0.0,5603495.52981195,0.0,5033926.407259404,1323332.457517654
1772,A0A1W2PNP0;A0A1W2PPR6;Q969N2;A0A1W2PR73;A0A1W2PP53,A0A1W2PNP0;A0A1W2PPR6;Q969N2;A0A1W2PR73;A0A1W2PP53,GPI transamidase component PIG-T,PIGT,65.981,9365977.6,19135374.16662323,,13940489.274134591,23280457.335830055,16177711.681479882,41317079.04431091,6172849.003429602,22032917.846309386,11690045.672589377,21308878.992120072,14489232.204880813,21672503.572511517,22274576.793541495
1773,Q8NC44,Q8NC44,Protein FAM134A,FAM134A,57.829,13129812.85,2004830.4922625937,,2167747.1696992563,3006418.5821822723,2533277.1642611907,0.0,0.0,1942496.890505011,2406151.896579312,2049823.7256422902,2249821.883474254,2688716.7158108866,1564293.584132581
1774,Q8WV19,Q8WV19,Vesicle transport protein SFT2A,SFT2D1,17.804,7718127.9,1667785.7430180702,,0.0,348766.4329567596,1678418.634620265,0.0,0.0,1379621.789128788,0.0,0.0,0.0,0.0,0.0
1775,F5H0M4;Q6P1A2;F5H7K7;B7Z3N5;F5GYT3,F5H0M4;Q6P1A2,Lysophospholipid acyltransferase 5,LPCAT3,39.374,7901344.85,4725105.004545758,,3843205.178067804,4864272.424522792,2148707.247398591,105931.53751707025,0.0,1343488.2314769074,2122531.704008286,0.0,4026484.7434852133,3260716.1965023875,4823064.885398618
1776,Q53EU6,Q53EU6,Glycerol-3-phosphate acyltransferase 3,AGPAT9,48.705,4002194.6999999997,0.0,,16753492.512358114,20358094.11806728,0.0,4868693.371866366,0.0,0.0,5665649.472536558,11566629.676035134,2558408.1200129837,5855222.623800952,0.0
1777,Q92485,Q92485,Acid sphingomyelinase-like phosphodiesterase 3b,SMPDL3B,50.813,6111659.05,0.0,,5096000.341483401,2205670.3345350036,1481260.2190617288,853877.3016475361,0.0,16772731.15686333,676712.2995066945,2929890.8447340564,396336.1561851215,3400022.124998964,436419.67507692194
1778,Q6UW02,Q6UW02,Cytochrome P450 20A1,CYP20A1,52.432,7393746.149999999,9894744.12174239,,4588082.780178491,10241167.42766969,8895683.742915768,14483249.204359885,2424008.0548931556,17860606.79369157,3828267.254431517,5344998.000022516,7002860.790619325,11733790.958996112,2636961.3453418957
1779,Q8N511;J3KS81,Q8N511;J3KS81,Transmembrane protein 199,TMEM199,23.13,6518514.8,31728527.812110577,,5880878.8170144865,26874687.747274697,34104452.97640132,17459986.599080138,2425244.535618599,10150180.040987816,3357041.002330584,0.0,8644338.160739096,20457935.549344502,2031693.0451367248
1780,Q9BQ48,Q9BQ48,"39S ribosomal protein L34, mitochondrial",MRPL34,10.165,7799019.55,2709962.8757132934,,1211771.9729474771,2101769.844009069,2182604.8491947036,3169217.482002801,0.0,8850990.797773328,1877781.0502978137,10853171.838300224,2625474.456989912,2337762.7050290997,1360271.1469814342
1781,Q9H330;H7C0G1,Q9H330;H7C0G1,Transmembrane protein 245,TMEM245,97.356,7405829.55,8937921.425785208,,10957553.016010653,9374821.45247477,9272889.324563876,13538396.040981328,2399896.680747009,13356384.222490687,4678872.949922558,50535626.94037488,0.0,0.0,0.0
1782,A0A5F9ZHY7;Q8WY22,A0A5F9ZHY7;Q8WY22,BRI3-binding protein,BRI3BP,31.26,9731068.9,12745398.750864498,,4852253.855594881,13686055.6368512,12166856.465764206,6813426.147138336,0.0,7864979.416878324,5912248.022356794,6148598.267663737,9954472.77592313,13065442.157535087,5666819.576323752
1783,E9PE47;Q96QE2,E9PE47;Q96QE2,Proton myo-inositol cotransporter,SLC2A13,38.093,6984205.199999999,0.0,,3201755.6091893064,3773913.1459331694,0.0,0.0,0.0,4341321.212387109,8017192.853044568,2237091.8595599853,0.0,5430094.264159087,0.0
1784,P01112;A0A804HJ06,P01112;A0A804HJ06,"GTPase HRas;GTPase HRas, N-terminally processed",HRAS,21.298,7161668.149999999,6006501.308136782,,9023307.410296159,10243585.458700936,4884178.732916461,1584428.7689702807,6527494.156954511,3903065.650503425,7485635.978987614,1372795.3011555085,9863642.879217831,8455757.563915236,10497894.791066596
1785,A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8;A0A2R8Y3B3;A0A2R8Y6D8;A0A2R8Y7X6,A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8,Peripheral plasma membrane protein CASK,CASK,100.2,6420696.8,6418210.944167334,,1435431.0164196084,3973227.989508716,8615080.911434215,9318231.883254891,2271471.2963089077,3856536.9498922396,4032619.075949216,5319218.079784622,5509889.3207283,6573502.1948738815,5405604.690147408
1786,Q8IWT6,Q8IWT6,Volume-regulated anion channel subunit LRRC8A,LRRC8A,94.198,5943450.449999999,4674572.586590789,,1234170.504434511,6871813.902130907,5342879.347636693,3810637.8009135015,1768504.659400126,3674698.3081163634,1946535.5296921378,3193043.890593539,2470455.484254435,3316982.3161157696,2399907.6964558596
1787,G3XAN4;Q15629,G3XAN4;Q15629,Translocating chain-associated membrane protein 1,TRAM1,33.435,7491660.049999999,7333409.18046289,,5959455.845416439,14916948.576090133,21373899.969586756,22358825.28615906,0.0,3782009.578234938,23904129.193685636,16303035.33780058,17130165.400230072,13751806.072524797,0.0
1788,Q9BV23;C9JNE7,Q9BV23;C9JNE7,Monoacylglycerol lipase ABHD6,ABHD6,38.33,7400411.199999999,3695668.9515913175,,3802094.9818934957,0.0,6447583.779333944,3683892.497997435,0.0,8403012.061035447,1966097.7402334334,5103318.52203613,3198925.64213565,14973407.360643482,3192865.176905414
1789,P59074,P59074,Putative charged multivesicular body protein 4B-like protein CHMP4BP1,CHMP4BP1,19.068,6875358.7,12120653.942557974,,0.0,5022365.596232339,7351393.47834178,0.0,0.0,0.0,8308523.232832195,0.0,0.0,0.0,0.0
1790,Q13478,Q13478,Interleukin-18 receptor 1,IL18R1,62.303,7318704.399999999,3760076.189433496,,3127528.866096805,13758020.84611447,4794398.822728039,0.0,3756147.42555043,3921799.3067670087,8398114.333877996,6345468.403475907,10235201.8951138,8725740.373152556,13639051.012693025
1791,A0A024R5I4;O94956;A0A0A0MTF1;E9PRW4,A0A024R5I4;O94956,Solute carrier organic anion transporter family member 2B1,SLCO2B1,76.698,6821079.3,11072808.109130623,,0.0,8223608.392932128,0.0,10351091.369850995,0.0,6911344.681047559,0.0,11899091.717387464,0.0,5164130.463465581,0.0
1792,Q86W74;E5RI04,Q86W74;E5RI04,Ankyrin repeat domain-containing protein 46,ANKRD46,25.329,6811777.0,3529872.9520830796,,0.0,0.0,2495426.6472396534,2005608.3147982173,0.0,5741102.044669102,2821928.521276222,3724121.8862843052,864159.1684380837,1051088.9403407369,1129065.689762971
1793,Q9BWH2,Q9BWH2,FUN14 domain-containing protein 2,FUNDC2,20.675,7583340.449999999,15051966.084954359,,16514770.606002009,11219433.696310848,10211246.419651454,18216768.989938583,0.0,9703728.504488813,3245224.171523206,21099322.57501702,5641981.755101734,8313023.657543054,2706123.7011432615
1794,Q9P2X0,Q9P2X0,Dolichol-phosphate mannosyltransferase subunit 3,DPM3,10.094,7435510.6,35158901.56943831,,16133576.855761398,23964414.68466815,39918487.329194516,41345424.639212266,0.0,19089493.91924299,0.0,40103197.36690527,6677861.088225282,48933202.112927705,7358301.560531726
1795,P07919;A0A096LP55,P07919;A0A096LP55,"Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6",UQCRH;UQCRHL,10.739,7609569.1,1225033.2220258655,,4876832.967593277,0.0,0.0,0.0,0.0,5127320.268663575,2115522.4429022847,1705082.7606552097,1828041.5855986855,2403248.9030665234,0.0
1796,Q8WYQ3,Q8WYQ3,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",CHCHD10,14.149,4256329.7,0.0,,0.0,0.0,0.0,0.0,0.0,1413169.2877094997,0.0,0.0,0.0,0.0,0.0
1797,P08F94,P08F94,Fibrocystin,PKHD1,446.7,5430960.85,4073042.4574729796,,7282323.229454011,1751921.0543049893,3581557.7923297705,0.0,0.0,1495027.2205134218,5505073.672653614,15658246.362098884,1165879.214081165,3085061.881911032,0.0
1798,Q9UJG1,Q9UJG1,Motile sperm domain-containing protein 1,MOSPD1,24.086,7721292.6,1472242.5615726653,,664892.1688397997,2249114.292063053,568894.8953194123,1099719.0961570805,923988.3239222676,15473083.753577178,1746115.2664493502,1469862.8112160165,1940562.106304808,1672971.4094289753,1571587.5425598437
1799,A0A286YFL9;Q8NH09,A0A286YFL9;Q8NH09,Olfactory receptor 8S1,OR8S1,34.862,6524077.0,10324161.69910759,,5341552.195775342,0.0,3623794.420765821,7034206.836314459,1620857.6200483136,9930263.206589218,0.0,19279655.925087746,7064721.900974408,12110868.525312683,0.0
1800,Q96LJ7,Q96LJ7,Dehydrogenase/reductase SDR family member 1,DHRS1,33.909,5403006.0,2210469.3597737886,,2978749.1085135927,2576757.4967968585,2559593.8327482673,3769829.142857103,4087243.241622576,604262.2278498473,1947491.338024775,1382164.5272464806,1733222.7589444877,2083501.311566108,2205706.053329991
1801,A0A2R8Y6J6;A0A590UJM0;Q9Y5Y9,A0A2R8Y6J6;A0A590UJM0;Q9Y5Y9,Sodium channel protein type 10 subunit alpha,SCN10A,220.5,5030770.15,2676760.4857108295,,366593.10517076903,2712858.1005555503,1790562.2980703413,671732.1082520402,0.0,0.0,2532191.1553763216,442396.23395143234,1611723.8762386264,1750573.7361646586,544207.4482283723
1802,Q9NXS2;A0A7I2V5X1;K7EQG1,Q9NXS2;A0A7I2V5X1,Glutaminyl-peptide cyclotransferase-like protein,QPCTL,42.924,4857622.699999999,6331182.891022664,,6081372.591213793,5624800.756017004,5080903.952285911,9238954.203546653,2532031.50736144,6961640.475581313,3572875.2679510233,8135630.720311251,6748157.8045378765,8194108.287099646,2535236.6751331077
1803,A0A6I8PIV6;A0A6I8PLG0;A0A6I8PRQ0;A0A6I8PUE4;B1ALU1;A0A6I8PRM6;B1ALU3;A0A6I8PTT2;A0A8I5KUX3;A0A6I8PRJ0;O95490;H0Y5C0,A0A6I8PIV6;A0A6I8PLG0;A0A6I8PRQ0;A0A6I8PUE4;B1ALU1;A0A6I8PRM6;B1ALU3;A0A6I8PTT2;A0A8I5KUX3;A0A6I8PRJ0;O95490;H0Y5C0,Latrophilin-2,ADGRL2;LPHN2,130.64,5460450.1,4100846.084873417,,3321605.969464672,6611933.138439395,3243881.3629359147,1149751.3208083643,4317172.452885714,5003922.48936214,4318788.090740607,2471322.511834293,3583824.686057448,5956111.558864022,5695474.413002284
1804,K7EQ86;Q08E86;Q14667,K7EQ86;Q08E86;Q14667,Protein KIAA0100,KIAA0100,237.3,5476561.3,21320793.267923616,,7834102.542391458,23408843.269155722,13395509.157064175,43867732.655355215,2686647.8017112063,14629560.1549696,8723535.210862996,18933983.85688666,15447556.27703065,14068894.026018277,8643080.237790992
1805,Q9BSR8,Q9BSR8,Protein YIPF4,YIPF4,27.082,6091568.0,6595128.394635746,,6188552.745525383,5558074.613988102,7580175.215703717,5900113.08221351,0.0,10257644.031130278,1018955.4031460973,4682401.6753528835,4793385.952693788,6716058.792045601,3259031.7997812973
1806,G3V2T8;G3V5K9;Q8NBD8,G3V2T8;G3V5K9;Q8NBD8,Transmembrane protein 229B,TMEM229B,9.253,6088499.199999999,10671734.035426063,,3954518.1034233724,1056334.127649949,3906021.737956452,0.0,0.0,0.0,19632940.357910328,21457855.50636162,0.0,18404695.007990636,0.0
1807,B7ZKW0;Q9UN42,B7ZKW0;Q9UN42,Protein ATP1B4,ATP1B4,36.735,5757164.699999999,9586420.789540647,,6783889.290123703,3069460.1054968946,5411919.990272543,1199648.566436308,0.0,1339405.516171637,19689524.211202413,52915759.53118711,2533755.2250828925,48122899.066814825,495969.63566521637
1808,Q05193,Q05193,Dynamin-1,DNM1,97.407,4678625.35,4690013.047632584,,7610932.906016639,4285902.430715761,4439394.545770673,2739624.243720017,0.0,4938914.665860517,2692512.0730372295,2703807.345582333,6453434.734378933,4682795.087277155,0.0
1809,P0C623,P0C623,Olfactory receptor 4Q2,OR4Q2,35.588,2532910.8,6196969.652736282,,0.0,5962403.945712846,0.0,3821481.1157884644,0.0,6695907.6340163415,2342176.458848171,10324712.570398862,2908649.247985317,4724876.470853549,368012.7649698085
1810,Q5T1Q4,Q5T1Q4,Solute carrier family 35 member F1,SLC35F1,45.346,2516943.4499999997,4530047.711734535,,6188389.609826279,13718871.772275252,6063717.806278612,0.0,0.0,2030209.0908913026,0.0,1960903.3687043667,3854156.4304632773,4836935.885545747,1601544.8718146726
1811,Q9H3Z4,Q9H3Z4,DnaJ homolog subfamily C member 5,DNAJC5,22.149,4765606.65,4922483.765275852,,5335189.903510271,2525690.984303644,6025650.691162532,6246829.200165661,2356451.2443484743,0.0,3348069.1481149015,0.0,2984046.563248965,6780894.856347995,5945552.98765129
1812,P51790;E9PE15;D6RIX3;D6RDZ6;H0Y8Z8;A0A2R8Y6C4;A0A6Q8PG54;P51795,P51790;E9PE15,H(+)/Cl(-) exchange transporter 3;Chloride channel protein,CLCN3,90.965,5687781.05,7618625.808727956,,5639818.632304552,14075819.21022106,7893159.462319574,10876924.65177505,0.0,6316194.747956358,5190230.407883126,14225976.843148505,7542347.218134587,6114803.293277814,7370089.118347214
1813,A0A1W2PPC6;Q9H3H5;F8WE55;A0A1W2PRR6;A0A804HI18;A0A804HL46;A0A804HKZ3;A0A804HJ11;F8W681;A0A804HHX1;A0A804HIP7;A0A1W2PQD1;A0A804HJ22;A0A1W2PQH0,A0A1W2PPC6;Q9H3H5;F8WE55;A0A1W2PRR6;A0A804HI18;A0A804HL46;A0A804HKZ3;A0A804HJ11,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase,DPAGT1,42.587,4091717.35,23547242.964999404,,2295210.52926616,11234747.892842071,7040412.764100453,11626643.140412046,0.0,5542006.040193891,12808660.024551714,9043165.384216301,16070810.233472828,18846194.917141855,18318255.59303965
